TxnID,token,TransactionType,amount,SenderID,PrevBalanceSender,CurrentBalanceSender,ReceiverID,PrevBalanceReceiver,CurrentBalanceReceiver,time,Sender Location,Receiver Location,IsSuspicious,
68815876766,308,Cash Deposit,189293.33,UR28271717288,2500304.22,2689597.54,UR24167765436,213640.47,24347.15,29-05-2019 20:24,Green Sulphur Springs - West Virginia,Versailles - Ohio,0,0
20168390610,251,Cash Withdrawal,73220.83,UR25219516081,20267,0,UR14625360107,1517753.38,1590974.21,27-05-2019 11:13,High Point - Missouri,La Porte - Indiana,0,60
49707428299,186,Cash Deposit,43301.3,UR34681549329,0,43301.3,UR36783059227,547756.28,504454.98,24-05-2019 18:20,Verona - Missouri,Aibonito - Puerto Rico,0,19
62678941763,234,Cash Deposit,235136.28,UR16031065565,10877329.37,11112465.65,UR36382567584,2829070.96,2593934.68,26-05-2019 18:41,Bluefield - Virginia,Belleair Beach - Florida,0,33
41045271286,188,Cash Withdrawal,69166.95,UR42272636360,11933.42,0,UR33809043808,276868.49,346035.43,24-05-2019 20:21,Bronwood - Georgia,Berwick - Louisiana,0,44
45169190975,652,Cash Withdrawal,92043.22,UR24822800047,92043.22,0,UR16773969342,3090723.25,3182766.47,13-06-2019 04:17,Danville - Pennsylvania,Lumberton - Mississippi,1,20
63139090304,109,Money Order,126375.17,UR33318483224,126375.17,0,UR27718738857,0,0,21-05-2019 13:28,Danville - Pennsylvania,Lumberton - Mississippi,1,73
50634318011,303,Cash Deposit,128460.07,UR33820136285,1079568.91,1208028.97,UR29730674750,179755.42,51295.35,29-05-2019 15:32,Poplarville - Mississippi,Vredenburgh - Alabama,0,91
64099641941,258,Cash Withdrawal,139410.01,UR29558396291,63563.55,0,UR33423339389,190831.47,330241.48,27-05-2019 18:37,Clinton - Iowa,Helen - West Virginia,0,35
59365614456,322,Money Order,2462024.12,UR26263544042,0,0,UR32358281738,3263517.93,5725542.05,30-05-2019 10:06,Bovey - Minnesota,Springfield Center - New York,0,55
29693839374,188,Cash Deposit,98426.03,UR40355845151,9934935.86,10033361.88,UR29157739987,470199.32,371773.29,24-05-2019 20:45,Vergennes - Vermont,Clarks Summit - Pennsylvania,0,64
28544033017,373,Cash Deposit,403069.01,UR15306978019,241940.27,645009.28,UR18137682296,6039755.79,5636686.78,01-06-2019 13:01,Derby - Indiana,NA,0,80
51236728356,402,Card,2965.83,UR29618414099,66024,63058.17,UR27452050203,0,0,02-06-2019 18:27,Crawford - Texas,San Pablo - California,0,1
34240459165,212,Cash Withdrawal,36035.11,UR13362389455,36035.11,0,UR34880169133,0,36035.11,25-05-2019 20:36,Danville - Pennsylvania,Lumberton - Mississippi,1,81
32530103724,254,Money Order,10789,UR33417332240,10789,0,UR36810813407,0,0,27-05-2019 14:29,Danville - Pennsylvania,Lumberton - Mississippi,1,73
13960506756,228,Cash Deposit,180234,UR35807362998,0,180234,UR23513346624,11524906.06,11344672.06,26-05-2019 12:47,Louisville - Kentucky,Irmo - South Carolina,0,1
28023162600,373,Card,19111.69,UR13602539046,258703.67,239591.98,UR36883980865,0,0,01-06-2019 13:25,East Pharsalia - New York,Dover - Pennsylvania,0,32
29209655652,16,Cash Deposit,221042.72,UR28837099631,114143,335185.72,UR21656674116,0,0,17-05-2019 16:22,Waynesboro - Georgia,Luke Air Force Base - Arizona,0,30
50329806648,135,Card,3852.93,UR22264062107,0,0,UR20854470405,0,0,22-05-2019 15:11,Grapeville - Pennsylvania,Redding - California,0,59
65318430015,306,Card,4317.21,UR18380987881,0,0,UR38412051547,0,0,29-05-2019 18:10,Emmet - Arkansas,Sea Cliff - New York,0,6
11070754818,469,Money Order,322081.4,UR42774886308,0,0,UR39023051519,20179387.09,20501468.49,05-06-2019 13:48,Mount Crawford - Virginia,Cidra - Puerto Rico,0,17
67693603443,131,Card,9045.43,UR15152992172,25191,16145.57,UR26257826549,NA,0,22-05-2019 11:41,Guaynabo - Puerto Rico,Shreveport - Louisiana,0,54
5463822556,236,Cash Withdrawal,23154.98,UR34936688762,118633,95478.02,UR13075849670,846,24000.99,26-05-2019 20:37,Lee - New Hampshire,Stamford - Texas,0,42
14267170717,308,Money Order,841656.47,UR41851590107,42791,0,UR25606235404,0,841656.47,29-05-2019 20:51,Harrisburg - Pennsylvania,Temple - Pennsylvania,0,18
66698825532,140,Cash Deposit,25510.06,UR37824677872,1123187.57,1148697.62,UR31985559789,10281527.81,10256017.76,22-05-2019 20:55,Littlerock - California,Orlando - Florida,0,81
1784918735,42,Card,31993.12,UR23317376215,0,0,UR42411598159,NA,0,18-05-2019 18:52,Caldwell - Idaho,Bethel Park - Pennsylvania,0,18
58768530373,186,Card,7874.57,UR17648424989,284086.78,276212.22,UR37337217749,0,0,24-05-2019 18:14,Heber City - Utah,Holley - New York,0,30
17006121843,131,Card,23449.45,UR19910102276,218673,195223.55,UR19517492614,0,0,22-05-2019 11:40,Luke Air Force Base - Arizona,West Liberty - Kentucky,0,99
18020043669,202,Card,12061.69,UR33134442367,0,0,UR30704767227,0,0,25-05-2019 10:40,Perote - Alabama,Fleetwood - Pennsylvania,0,24
14515753570,234,Cash Withdrawal,52261.04,UR19052963539,0,0,UR41412450232,NA,400400.46,26-05-2019 18:37,Tuscaloosa - Alabama,NA,0,34
59226969270,345,Card,6789.24,UR13487591739,115366,108576.76,UR37639309997,0,0,31-05-2019 09:05,NA,Palmdale - California,0,47
26531744490,595,Cash Withdrawal,148161.24,UR20798893506,51535,0,UR32566787682,129289.45,277450.69,10-06-2019 19:22,Hamilton - New York,NA,0,17
59800704048,15,Cash Withdrawal,371991.76,UR40817540040,136367.25,0,UR38337586928,1101324.49,1473316.25,17-05-2019 15:48,Sherwood - Maryland,Fort Loudon - Pennsylvania,0,42
10533838663,263,Money Order,297465.74,UR39947649144,297465.74,0,UR35487103637,0,0,27-05-2019 23:30,Danville - Pennsylvania,Lumberton - Mississippi,1,34
5771568567,20,Cash Deposit,263975.14,UR38536401437,5000,268975.14,UR26773064959,521494.1,257518.96,17-05-2019 20:03,Morning View - Kentucky,NA,0,33
64703364830,394,Card,2764.35,UR26694887904,16453,13688.65,UR41091429626,0,0,02-06-2019 10:30,Montrose - Missouri,Warren - Massachusetts,0,37
68556122088,234,Cash Deposit,277591.71,UR23687114930,20311,297902.71,UR32615850611,591961.86,314370.15,26-05-2019 18:30,Douglas - Michigan,Hopkinton - Rhode Island,0,68
6976781538,235,Card,1208.86,UR39232659223,0,0,UR16429163912,0,0,26-05-2019 19:48,Pineville - North Carolina,Anna Maria - Florida,0,0
19554312273,9,Cash Withdrawal,319127.61,UR26016992736,0,0,UR40835588273,439329.08,587747.79,17-05-2019 09:03,Sugar Grove - Illinois,Park Forest - Illinois,0,56
40359767707,535,Money Order,588173.24,UR12497818684,588173.24,0,UR35914458032,0,0,08-06-2019 07:02,Danville - Pennsylvania,Lumberton - Mississippi,1,87
34446496074,636,Money Order,222517.07,UR37684382425,222517.07,0,UR22269666895,0,0,12-06-2019 12:52,Danville - Pennsylvania,Lumberton - Mississippi,1,89
38126314297,308,Cash Withdrawal,171160.81,UR25862385439,0,0,UR38454182521,191651.73,362812.54,29-05-2019 20:37,Kingston - Utah,Cheyenne - Wyoming,0,11
3546395443,161,Card,9479.44,UR18476647465,499264.69,489785.24,UR22787277433,0,0,23-05-2019 17:01,NA,Williamston - North Carolina,0,100
17387157482,226,Card,9835.18,UR36703040532,141856,132020.82,UR23753727781,0,0,26-05-2019 10:37,Westborough - Massachusetts,Cornville - Arizona,0,28
10989758436,290,Card,1866.65,UR31929519379,11649,9782.35,UR40062393361,0,0,29-05-2019 02:24,Quincy - Massachusetts,NA,0,73
10562531406,403,Money Order,11076.98,UR22020477836,0,0,UR21360693471,6125709.4,6136786.38,02-06-2019 19:22,Iowa City - Iowa,Pullman - Washington,0,54
65057924015,228,Card,12930.97,UR26519785103,11681,0,UR20218476074,0,0,26-05-2019 12:27,Neosho Falls - Kansas,Bayamon - Puerto Rico,0,45
26509245172,351,Money Order,180670.37,UR14780526942,0,0,UR28122951496,2254202.52,2434872.89,31-05-2019 15:43,Geuda Springs - Kansas,Winooski - Vermont,0,97
38074200135,333,Cash Withdrawal,23518.17,UR36767684847,0,0,UR21169783763,385871.19,409389.36,30-05-2019 21:14,Guaynabo - Puerto Rico,Los Angeles - California,0,5
39214408844,8,Card,15859.09,UR33642784160,1410296.45,1394437.36,UR30813522922,0,0,17-05-2019 08:25,Bayard - Nebraska,Wyckoff - New Jersey,0,62
39712042583,165,Cash Withdrawal,286417.83,UR16058653456,0,0,UR25626494717,313194.95,599612.78,23-05-2019 21:37,Fairborn - Ohio,Harper - Iowa,0,36
53314433597,37,Cash Withdrawal,261598.74,UR37965809240,0,0,UR17272622367,8355607.03,8617205.77,18-05-2019 13:12,Sisseton - South Dakota,Elk Park - North Carolina,0,69
41277219160,34,Cash Withdrawal,12001.12,UR25546214655,0,0,UR32059313144,142528.15,154529.27,18-05-2019 10:56,Boiling Springs - Pennsylvania,Cima - California,0,62
54372306178,302,Money Order,361687.13,UR12630020873,870,0,UR27630532234,95195.56,456882.69,29-05-2019 14:24,Lester Prairie - Minnesota,Richmond - Ohio,0,89
21511354505,231,Cash Withdrawal,13962,UR19939785037,13962,0,UR32593551862,0,13962,26-05-2019 15:10,Danville - Pennsylvania,Lumberton - Mississippi,1,99
49410712607,284,Cash Deposit,69897.18,UR23282814537,1061431.12,1131328.3,UR28283185078,1544985.91,1475088.74,28-05-2019 20:38,Bark River - Michigan,Seattle - Washington,0,94
13059148471,202,Card,6825.67,UR12654253390,0,0,UR35128991641,0,0,25-05-2019 10:31,Baytown - Texas,NA,0,44
42525326134,308,Card,7158.26,UR26435274145,0,0,UR17594304147,0,0,29-05-2019 20:59,Realitos - Texas,Allenport - Pennsylvania,0,8
64967107727,255,Card,5303.56,UR27243441540,19835,14531.44,UR32271488690,0,0,27-05-2019 15:03,Yermo - California,Madison - Georgia,0,15
23262405690,250,Cash Withdrawal,105878.2,UR41044945070,0,0,UR32444721950,301383.32,407261.52,27-05-2019 10:08,Crane - Texas,Santa Fe - New Mexico,0,12
57285936394,237,Money Order,359100.8,UR26916794650,33416.04,0,UR26467285466,1302498.25,1661599.05,26-05-2019 21:13,Auburn - California,Salfordville - Pennsylvania,0,25
53150142467,130,Cash Deposit,221516.26,UR41304860989,399025,620541.26,UR36942150669,637073.18,577130.27,22-05-2019 10:15,Mingo - Iowa,Lewisville - Texas,0,100
6687063393,119,Card,2603.51,UR21995300224,20536,17932.49,UR31827449254,0,0,21-05-2019 23:15,Sewaren - New Jersey,West Medford - Massachusetts,0,75
22457811474,276,Cash Withdrawal,43808.94,UR14408812798,0,0,UR38077319546,403050.78,446859.72,28-05-2019 12:45,Lyerly - Georgia,Twin Falls - Idaho,0,21
8187891412,640,Cash Deposit,118288.32,UR12658387859,1643478.67,1761766.98,UR35660791029,816261.58,697973.26,12-06-2019 16:42,Taylor - Texas,NA,0,91
63354635949,18,Cash Withdrawal,160046.67,UR20478509571,6222,0,UR13705225693,366196,526242.67,17-05-2019 18:15,Saint Johnsbury Center - Vermont,Easton - Illinois,0,36
3636202140,563,Card,5088.11,UR14937621337,120028,114939.89,UR22704509064,0,0,09-06-2019 11:01,Anthony - New Mexico,NA,0,57
14559699084,405,Card,19679.37,UR28671382728,650,0,UR35013101451,0,0,02-06-2019 21:34,Manor - Texas,Pitcairn - Pennsylvania,0,52
47844089246,162,Cash Deposit,73639.58,UR17247773062,792145.86,865785.44,UR28506516102,124376.59,50737.01,23-05-2019 18:45,Melbourne Beach - Florida,NA,0,80
24664017152,594,Cash Withdrawal,136691.42,UR31206455064,30244,0,UR14648292009,463170.12,599861.54,10-06-2019 18:28,Keuka Park - New York,Strong - Maine,0,12
14831172451,135,Cash Withdrawal,22399.5,UR27612360221,0,0,UR37441545478,63114.35,85513.85,22-05-2019 15:56,NA,Mouth Of Wilson - Virginia,0,90
20909630235,43,Cash Withdrawal,181703.38,UR32136850578,5648,0,UR35307566829,3597666.4,3779369.79,18-05-2019 19:41,Lehi - Utah,Oliver Springs - Tennessee,0,77
14130654046,610,Cash Deposit,218734.49,UR34113617730,31037,249771.49,UR27399305332,3534904.79,3316170.3,11-06-2019 10:52,Santa Clara - New Mexico,Millinocket - Maine,0,14
68954173465,347,Money Order,393790.78,UR40563719496,0,0,UR19425826112,1618306.72,2012097.5,31-05-2019 11:23,Harriman - Tennessee,Norborne - Missouri,0,67
70008947039,284,Cash Deposit,86010.02,UR38489504477,18440,104450.02,UR39719750133,0,0,28-05-2019 20:41,Taylor Springs - Illinois,Picayune - Mississippi,0,47
51086053184,158,Card,830.98,UR40153998248,455900,455069.02,UR17311139562,0,0,23-05-2019 14:24,Mc Henry - Maryland,Fort Knox - Kentucky,0,48
68508665597,235,Cash Withdrawal,58415.61,UR24646335314,87831.69,29416.08,UR37256322901,789860.54,848276.15,26-05-2019 19:51,Braintree - Massachusetts,Grantsdale - Montana,0,95
23376613408,402,Cash Withdrawal,11883.31,UR18746069126,10619,0,UR39672431723,53467.95,65351.26,02-06-2019 18:54,Little Rock - Arkansas,Rio Grande - Puerto Rico,0,1
38628561698,329,Card,2095.53,UR31464720471,9745.52,7649.99,UR32475102448,0,0,30-05-2019 17:43,Hugo - Oklahoma,Gordon - West Virginia,0,28
60047704792,43,Money Order,967123.73,UR32163744658,13738,0,UR27026556408,874431.36,1766799.7,18-05-2019 19:38,South Gibson - Pennsylvania,Richmond - Virginia,0,46
63526429010,137,Cash Deposit,105972.74,UR12744476175,0,105972.74,UR18501290060,761499.96,655527.22,22-05-2019 17:49,Lebanon - Oregon,Connellsville - Pennsylvania,0,36
41297123668,353,Cash Deposit,198604.79,UR25927283602,40535,239139.79,UR17731314449,3845423.43,3646818.64,31-05-2019 17:44,Atwater - Minnesota,Goodyear - Arizona,0,20
64448796598,235,Cash Withdrawal,116351.46,UR14807862551,10233,0,UR35605465628,0,116351.46,26-05-2019 19:38,Easton - Illinois,Southport - Connecticut,0,72
11528888229,10,Cash Deposit,148760.87,UR16962346001,267232,415992.87,UR13320786203,4604677.16,4455916.29,17-05-2019 10:30,South Hutchinson - Kansas,Rio - Wisconsin,0,53
2865347988,330,Card,11893.91,UR15746373604,32771,20877.09,UR37999086237,0,0,30-05-2019 18:55,Red Feather Lakes - Colorado,Wrightsville - Georgia,0,45
60738139947,372,Cash Withdrawal,180158.41,UR13875538648,0,0,UR34943027581,2574467.59,2754626,01-06-2019 12:18,Leonard - Michigan,Aledo - Texas,0,56
11790704013,209,Card,9770.73,UR37503159213,64107.88,54337.15,UR39982042908,0,0,25-05-2019 17:36,Sarah Ann - West Virginia,Clawson - Utah,0,57
738198866,11,Cash Deposit,206246.92,UR28370158296,282964,489210.92,UR34179853972,27017.82,0,17-05-2019 11:47,Allegan - Michigan,Pineville - Kentucky,0,79
60738320922,186,Cash Deposit,293251.76,UR35273124976,31030,324281.76,UR32465006618,4817974.95,4524723.18,24-05-2019 18:05,Landrum - South Carolina,NA,0,15
65353122704,161,Card,5194.5,UR31146700926,0,0,UR38877861168,0,0,23-05-2019 17:26,Vanceburg - Kentucky,West Boothbay Harbor - Maine,0,29
680487686,39,Card,6558.13,UR39928344225,323384.17,316826.04,UR27944491946,0,0,18-05-2019 15:59,Laconia - Indiana,Bolivar - Tennessee,0,70
24528695089,356,Card,19027.89,UR24750015504,316313,297285.11,UR19199632580,0,0,31-05-2019 20:03,Mc Graw - New York,Edwards - Illinois,0,70
33678370350,191,Card,3097.4,UR25437179653,160223,157125.6,UR31580204119,0,0,24-05-2019 23:50,Linn - Kansas,Perryville - Missouri,0,37
15066770289,251,Cash Deposit,58951.2,UR31271396972,18050,77001.2,UR40575464252,224472.41,165521.21,27-05-2019 11:53,South Portsmouth - Kentucky,Tintah - Minnesota,0,20
66452644233,546,Cash Withdrawal,70436.45,UR33582631334,15249,0,UR13981355942,0,70436.45,08-06-2019 18:25,Mission - Texas,Titonka - Iowa,0,11
49068002916,203,Card,1491.79,UR26744437293,12994,11502.21,UR32373598200,0,0,25-05-2019 11:13,Barker - New York,Fairview - Oregon,0,31
50016528687,201,Cash Withdrawal,20539.02,UR16487361596,175021,154481.98,UR40645896835,218933.63,239472.65,25-05-2019 09:43,Fredericksburg - Pennsylvania,Florissant - Colorado,0,23
29059448816,659,Cash Withdrawal,189953.55,UR13856227338,19951,0,UR26518764441,NA,189953.55,13-06-2019 11:13,Amboy - California,North Bend - Nebraska,0,16
60273131836,372,Card,5884.22,UR22695203560,343245,337360.78,UR19470905794,0,0,01-06-2019 12:26,Dufur - Oregon,Mound Bayou - Mississippi,0,59
12332600873,518,Cash Withdrawal,22243.38,UR38553025512,272,0,UR18044720378,0,22243.38,07-06-2019 14:26,Guayama - Puerto Rico,Adams Run - South Carolina,0,88
3895672563,133,Cash Withdrawal,219408.07,UR28006389305,212001.17,0,UR36961218860,407806.15,627214.21,22-05-2019 13:19,Crawfordsville - Indiana,West Palm Beach - Florida,0,74
70067894318,60,Money Order,1026208.84,UR33180189550,1026208.84,0,UR30229148557,0,0,19-05-2019 12:39,Danville - Pennsylvania,Lumberton - Mississippi,1,32
61344432240,348,Cash Withdrawal,273722.48,UR15259890950,59630,0,UR17073661792,NA,299918.92,31-05-2019 12:46,Minto - North Dakota,Amador City - California,0,13
26570022770,275,Cash Withdrawal,184393.81,UR23811109337,585,0,UR37175490099,0,184393.81,28-05-2019 11:01,Bath - Illinois,Malone - Texas,0,36
29371938969,39,Cash Deposit,219290,UR29021105498,219206,438496,UR25654638775,NA,0,18-05-2019 15:06,Stamford - Connecticut,Ackley - Iowa,0,57
62600309999,133,Cash Withdrawal,187684.26,UR40748971498,0,0,UR14377853010,836668.32,1024352.58,22-05-2019 13:19,NA,Centerville - Louisiana,0,17
22002287999,187,Money Order,331868.57,UR36814081131,0,0,UR16474430402,1015972.45,1347841.02,24-05-2019 19:55,NA,Senatobia - Mississippi,0,20
23082364331,9,Cash Withdrawal,120270.06,UR13317402925,0,0,UR35715742673,3258726.36,8553915.89,17-05-2019 09:03,Fisher - Pennsylvania,Salmon - Idaho,0,85
3694441907,358,Card,5176.33,UR23858012663,19032,13855.67,UR28456577461,0,0,31-05-2019 22:42,Shiloh - Ohio,South Sterling - Pennsylvania,0,58
58848751064,10,Cash Deposit,138088.69,UR13089183659,2316955.77,2455044.46,UR13209144529,286440.18,151040.46,17-05-2019 10:03,Dallas - Texas,NA,0,5
37223443466,201,Money Order,128733,UR41584396071,0,0,UR42079046561,1254343.92,1383076.92,25-05-2019 09:25,Edison - California,Saint Augustine - Florida,0,71
11030924951,255,Cash Deposit,143424.69,UR34737438195,49592,193016.69,UR26681307091,3203203.98,3059779.29,27-05-2019 15:59,Saint Louis - Missouri,Quilcene - Washington,0,79
69827449494,131,Cash Withdrawal,216669.14,UR15598156400,298860,82190.86,UR36472527562,707579.5,924248.64,22-05-2019 11:35,Pagosa Springs - Colorado,Bradford - Ohio,0,79
62067044657,278,Card,2032.41,UR41642945961,227,0,UR23602074721,0,0,28-05-2019 14:34,Ringgold - Georgia,Fresh Meadows - New York,0,22
11413266638,306,Cash Deposit,225480.47,UR41602565663,16019,241499.47,UR23533602777,745847.97,520367.5,29-05-2019 18:34,Sondheimer - Louisiana,Easton - Pennsylvania,0,9
41643547806,37,Cash Deposit,165116.64,UR15490186593,2225740.42,2390857.06,UR32627927051,283811.13,164981.35,18-05-2019 13:49,Dolton - Illinois,Tacoma - Washington,0,95
8026210607,382,Card,25847.39,UR12604459136,0,0,UR39719482878,0,0,01-06-2019 22:29,Deadwood - South Dakota,Scottsville - Kentucky,0,33
44239821771,14,Card,6846.71,UR12463959500,10093,3246.29,UR16809404033,0,0,17-05-2019 14:08,Byron Center - Michigan,Randolph - Vermont,0,84
38434503706,16,Cash Withdrawal,97943.96,UR30961513642,52113,0,UR15644878814,76073.79,138981.79,17-05-2019 16:09,Statesboro - Georgia,Republican City - Nebraska,0,10
39879318507,139,Card,686.92,UR34013535129,0,0,UR20485922348,0,0,22-05-2019 19:47,Hawkinsville - Georgia,Hoonah - Alaska,0,38
59867911240,6,Cash Withdrawal,25975.86,UR31790878567,25975.86,0,UR31090762245,98152,28041.27,17-05-2019 06:03,Danville - Pennsylvania,Lumberton - Mississippi,1,99
611268703,384,Cash Withdrawal,56517.37,UR42854694851,56517.37,0,UR38395923158,0,56517.37,02-06-2019 00:42,Danville - Pennsylvania,Lumberton - Mississippi,1,57
55081174464,278,Card,21319.59,UR33629125346,211527.02,190207.43,UR26233890406,0,0,28-05-2019 14:38,Morgantown - Pennsylvania,Schaumburg - Illinois,0,8
8511730187,445,Money Order,100433.21,UR27475323422,100433.21,0,UR22832860989,0,0,04-06-2019 13:32,Danville - Pennsylvania,Lumberton - Mississippi,1,70
14922474271,38,Card,3338.38,UR40023903856,143297,139958.62,UR17121759174,0,0,18-05-2019 14:26,Savannah - Georgia,Martha - Oklahoma,0,93
15886051641,332,Cash Deposit,29688.52,UR25518322566,187476,217164.52,UR36780667205,0,0,30-05-2019 20:45,Frisco City - Alabama,NA,0,64
19755978789,349,Cash Withdrawal,168107.84,UR32126369980,0,0,UR15673780337,183708.11,351815.95,31-05-2019 13:26,Arlington - Washington,Kamuela - Hawaii,0,92
42571238790,231,Cash Deposit,150497.53,UR40814767122,1716781.62,1867279.15,UR28702495079,176463.45,25965.91,26-05-2019 15:27,Greene - New York,Milwaukee - Wisconsin,0,76
